time,open,high,low,close
1702123800000,43863.1,43874,43803,43863
1702123860000,43863,43876,43802.9,43859.54
1702123920000,43859.2,43874,43803,43866.71
1702123980000,43863.68,43877,43803,43860.91
1702124040000,43860.91,43874,43828.81,43832.57
1702124100000,43837.06,43878,43802.9,43876
1702124160000,43851.85,43859.3,43803,43836.04
1702124220000,43836.05,43841,43780.95,43786.62
1702124280000,43786.62,43833,43780,43781.33
1702124340000,43781.34,43830.1,43769.4,43769.4
1702124400000,43769.39,43808,43761.6,43792.9
1702124460000,43804.3,43807,43768.03,43773.82
1702124520000,43800.3,43807,43760.1,43772.68
1702124580000,43807,43808,43764.2,43773.14
1702124640000,43772.34,43807,43753.73,43758.41
1702124700000,43762,43800.3,43753.85,43800.3
1702124760000,43753.85,43800.3,43752.55,43764.66
1702124820000,43765.06,43826,43760.3,43811.76
1702124880000,43810.74,43828,43786.6,43813.1
1702124940000,43801.97,43823,43772.95,43772.95
1702125000000,43807.5,43807.5,43760.1,43768.1
1702125060000,43763.64,43788,43757.1,43781.2
1702125120000,43769.87,43812,43768.26,43792.95
1702125180000,43792.94,43814.7,43784.89,43803
1702125240000,43807.7,43829,43785.3,43802.65
1702125300000,43802.28,43823,43782.14,43804.52
1702125360000,43804.52,43823,43764.7,43782.26
1702125420000,43786.58,43834,43783.2,43817.78
1702125480000,43815.2,43834,43801.82,43811.63
1702125540000,43812.3,43835,43793.4,43813
1702125600000,43816.79,43832,43795.5,43814.6
1702125660000,43819.3,43835,43806.1,43814.08
1702125720000,43814.08,43819.3,43790.8,43810.26
1702125780000,43810.45,43834,43806.36,43806.37
1702125840000,43819.2,43819.3,43800.83,43804.4
1702125900000,43811,43855,43798.5,43837.8
1702125960000,43835.45,43867,43803,43848.18
1702126020000,43848.13,43877,43803,43858.87
1702126080000,43861.42,43905,43803,43876.66
1702126140000,43875.47,43910,43867.26,43899
1702126200000,43900,43902,43857.1,43868.56
1702126260000,43870.34,43918,43865.2,43881.41
1702126320000,43884.2,43916,43874.5,43891.48
1702126380000,43891.48,43937,43880.9,43910
1702126440000,43909.99,43936,43884.5,43908.24
1702126500000,43934,43934,43884.4,43888.2
1702126560000,43906.95,43935,43884.4,43907.16
1702126620000,43907.16,43934,43884.4,43912.74
1702126680000,43909.03,43935,43884.4,43906.17
1702126740000,43906.96,43939,43884.4,43920.06
1702126800000,43920.98,43937,43884.4,43904.16
1702126860000,43904.15,43943,43884.4,43907.59
1702126920000,43907.59,43940,43884.4,43884.4
1702126980000,43899.86,43944,43884.4,43936
1702127040000,43913.28,43937,43884.4,43907.15
1702127100000,43884.5,43951,43884.4,43948
1702127160000,43925.05,43953,43884.5,43927.51
1702127220000,43927.51,43954,43897.6,43932.81
1702127280000,43932.81,43998,43907.9,43968.46
1702127340000,43968.45,43997,43942.44,43947.49
1702127400000,43947.49,43987,43929.83,43929.84
1702127460000,43929.84,43971,43929.83,43970
1702127520000,43941.7,43971,43928,43928.44
1702127580000,43928.45,43969,43925.78,43929.5
1702127640000,43929.5,43954,43909,43927.97
1702127700000,43927.98,43962,43915.8,43933.53
1702127760000,43934.29,43967,43915.1,43925
1702127820000,43925,43965,43907.9,43924.14
1702127880000,43924.14,43958,43914.16,43921.38
1702127940000,43922.36,43955,43922,43922.92
1702128000000,43922.93,43953,43907.2,43927.47
1702128060000,43927.47,43967,43907.3,43956.32
1702128120000,43956.06,43984,43907.2,43928.6
1702128180000,43955.27,43980,43907.2,43952.49
1702128240000,43952.49,43998,43907.3,43956.48
1702128300000,43956.49,43986,43908.9,43954.57
1702128360000,43954,43981,43909,43947.86
1702128420000,43947.87,43977,43929.2,43949.01
1702128480000,43948.99,43976,43922.23,43926.2
1702128540000,43923.08,43956,43916.32,43916.61
1702128600000,43916.29,43946,43913.37,43913.37
1702128660000,43913.38,43945,43907.13,43911.55
1702128720000,43911.12,43968,43908.46,43941.86
1702128780000,43943,44048,43928.6,44010.36
1702128840000,44010.37,44053,43971.5,43997.12
1702128900000,43997.11,44048,43977,44001.28
1702128960000,44001.29,44032,43980.4,43991.05
1702129020000,43991.06,44031,43974.74,43996.83
1702129080000,43999,43999,43990,43994.69
